timestamp,date,latitude,longitude
1565713361,"2019-08-13 16:22:41",38.808637,-77.494081
1565713366,"2019-08-13 16:22:46",38.807989,-77.495744
1565713372,"2019-08-13 16:22:52",38.807257,-77.497713
1565713378,"2019-08-13 16:22:58",38.806473,-77.499667
1565713384,"2019-08-13 16:23:04",38.8057,-77.501621
1565713390,"2019-08-13 16:23:10",38.804945,-77.503553
1565713396,"2019-08-13 16:23:16",38.804162,-77.505553
1565713401,"2019-08-13 16:23:21",38.803534,-77.507176
1565713407,"2019-08-13 16:23:27",38.802754,-77.509182
1565713413,"2019-08-13 16:23:33",38.802218,-77.511267
1565713418,"2019-08-13 16:23:38",38.801961,-77.51307
1565713423,"2019-08-13 16:23:43",38.801852,-77.514856
1565713429,"2019-08-13 16:23:49",38.801719,-77.516983
1565713434,"2019-08-13 16:23:54",38.801587,-77.518788
1565713440,"2019-08-13 16:24:00",38.801425,-77.520962
1565713446,"2019-08-13 16:24:06",38.801236,-77.523083
1565713451,"2019-08-13 16:24:11",38.801139,-77.524893
1565713457,"2019-08-13 16:24:17",38.801031,-77.52703
1565713462,"2019-08-13 16:24:22",38.800904,-77.528846
1565713467,"2019-08-13 16:24:27",38.800823,-77.530617
1565713473,"2019-08-13 16:24:33",38.800662,-77.532775
1565713479,"2019-08-13 16:24:39",38.800535,-77.534909
1565713485,"2019-08-13 16:24:45",38.800395,-77.537086
1565713491,"2019-08-13 16:24:51",38.800214,-77.539248
1565713497,"2019-08-13 16:24:57",38.800078,-77.541515
1565713503,"2019-08-13 16:25:03",38.79992,-77.54377
1565713508,"2019-08-13 16:25:08",38.799821,-77.545626
1565713513,"2019-08-13 16:25:13",38.799715,-77.54754
1565713518,"2019-08-13 16:25:18",38.799641,-77.549414
1565713524,"2019-08-13 16:25:24",38.799479,-77.55166
1565713530,"2019-08-13 16:25:30",38.799318,-77.553923
1565713535,"2019-08-13 16:25:35",38.799182,-77.555886
1565713540,"2019-08-13 16:25:40",38.799047,-77.557828
1565713546,"2019-08-13 16:25:46",38.798902,-77.560113
1565713552,"2019-08-13 16:25:52",38.798752,-77.562441
1565713557,"2019-08-13 16:25:57",38.79861,-77.564364
1565713562,"2019-08-13 16:26:02",38.798445,-77.566328
1565713568,"2019-08-13 16:26:08",38.798323,-77.56861
1565713573,"2019-08-13 16:26:13",38.798147,-77.570577
1565713579,"2019-08-13 16:26:19",38.797994,-77.572894
1565713584,"2019-08-13 16:26:24",38.797867,-77.574835
1565713590,"2019-08-13 16:26:30",38.79773,-77.577164
1565713595,"2019-08-13 16:26:35",38.797686,-77.579118
1565713601,"2019-08-13 16:26:41",38.797757,-77.581459
1565713606,"2019-08-13 16:26:46",38.7979,-77.583411
1565713611,"2019-08-13 16:26:51",38.798088,-77.585358
1565713617,"2019-08-13 16:26:57",38.798375,-77.587652
1565713622,"2019-08-13 16:27:02",38.798668,-77.589551
1565713627,"2019-08-13 16:27:07",38.798894,-77.591447
1565713633,"2019-08-13 16:27:13",38.799189,-77.593714
1565713639,"2019-08-13 16:27:19",38.799512,-77.595987
1565713644,"2019-08-13 16:27:24",38.799793,-77.597893
1565713649,"2019-08-13 16:27:29",38.800145,-77.59974
1565713655,"2019-08-13 16:27:35",38.800649,-77.601937
1565713661,"2019-08-13 16:27:41",38.80125,-77.60413
1565713666,"2019-08-13 16:27:46",38.801837,-77.605934
1565713671,"2019-08-13 16:27:51",38.802481,-77.607699
1565713677,"2019-08-13 16:27:57",38.803351,-77.609781
1565713683,"2019-08-13 16:28:03",38.804271,-77.611856
1565713688,"2019-08-13 16:28:08",38.805079,-77.613518
1565713693,"2019-08-13 16:28:13",38.805937,-77.615171
1565713699,"2019-08-13 16:28:19",38.806974,-77.61712
1565713705,"2019-08-13 16:28:25",38.80802,-77.619064
1565713710,"2019-08-13 16:28:30",38.808829,-77.62072
1565713716,"2019-08-13 16:28:36",38.809824,-77.622719
1565713721,"2019-08-13 16:28:41",38.810594,-77.624406
1565713727,"2019-08-13 16:28:47",38.811549,-77.62637
1565713732,"2019-08-13 16:28:52",38.812364,-77.628028
1565713737,"2019-08-13 16:28:57",38.813166,-77.629698
1565713743,"2019-08-13 16:29:03",38.81414,-77.631719
1565713749,"2019-08-13 16:29:09",38.815101,-77.633734
1565713755,"2019-08-13 16:29:15",38.816036,-77.635724
1565713760,"2019-08-13 16:29:20",38.816849,-77.637428
1565713766,"2019-08-13 16:29:26",38.817823,-77.639405
1565713771,"2019-08-13 16:29:31",38.818609,-77.641133
1565713776,"2019-08-13 16:29:36",38.819286,-77.642846
1565713782,"2019-08-13 16:29:42",38.820021,-77.645006
1565713787,"2019-08-13 16:29:47",38.82051,-77.646862
1565713792,"2019-08-13 16:29:52",38.820889,-77.648749
1565713798,"2019-08-13 16:29:58",38.82125,-77.651064
1565713803,"2019-08-13 16:30:03",38.821419,-77.653013
1565713809,"2019-08-13 16:30:09",38.82148,-77.655362
1565713814,"2019-08-13 16:30:14",38.821507,-77.657316
1565713820,"2019-08-13 16:30:20",38.821526,-77.659689
1565713826,"2019-08-13 16:30:26",38.821565,-77.662075
1565713832,"2019-08-13 16:30:32",38.821584,-77.664473
1565713837,"2019-08-13 16:30:37",38.821615,-77.666481
1565713843,"2019-08-13 16:30:43",38.821673,-77.668874
1565713849,"2019-08-13 16:30:49",38.821743,-77.67116
1565713854,"2019-08-13 16:30:54",38.82181,-77.673011
1565713860,"2019-08-13 16:31:00",38.821848,-77.675285
1565713865,"2019-08-13 16:31:05",38.821866,-77.677223
1565713871,"2019-08-13 16:31:11",38.821908,-77.679523
1565713876,"2019-08-13 16:31:16",38.821959,-77.681456
1565713882,"2019-08-13 16:31:22",38.822096,-77.683729
1565713888,"2019-08-13 16:31:28",38.8223,-77.686039
1565713893,"2019-08-13 16:31:33",38.822528,-77.687985
1565713899,"2019-08-13 16:31:39",38.822862,-77.690347
1565713905,"2019-08-13 16:31:45",38.823274,-77.69268
1565713910,"2019-08-13 16:31:50",38.823644,-77.694591
1565713915,"2019-08-13 16:31:55",38.824028,-77.696413
1565713921,"2019-08-13 16:32:01",38.824451,-77.698459
1565713926,"2019-08-13 16:32:06",38.824627,-77.700168
1565713932,"2019-08-13 16:32:12",38.824611,-77.702181
1565713938,"2019-08-13 16:32:18",38.824399,-77.704135
1565713944,"2019-08-13 16:32:24",38.824094,-77.706088
1565713950,"2019-08-13 16:32:30",38.823947,-77.707972
1565713955,"2019-08-13 16:32:35",38.823885,-77.709574
1565713961,"2019-08-13 16:32:41",38.823946,-77.711614
1565713967,"2019-08-13 16:32:47",38.824175,-77.713667
1565713973,"2019-08-13 16:32:53",38.824619,-77.715658
1565713978,"2019-08-13 16:32:58",38.825031,-77.717388
1565713984,"2019-08-13 16:33:04",38.825586,-77.719486
1565713990,"2019-08-13 16:33:10",38.826108,-77.721578
1565713996,"2019-08-13 16:33:16",38.826652,-77.723666
1565714001,"2019-08-13 16:33:21",38.827104,-77.72543
1565714007,"2019-08-13 16:33:27",38.827644,-77.72754
1565714012,"2019-08-13 16:33:32",38.828073,-77.729246
1565714018,"2019-08-13 16:33:38",38.828849,-77.731256
1565714023,"2019-08-13 16:33:43",38.829565,-77.732858
1565714029,"2019-08-13 16:33:49",38.830588,-77.734596
1565714035,"2019-08-13 16:33:55",38.831827,-77.736213
1565714041,"2019-08-13 16:34:01",38.833118,-77.737652
1565714046,"2019-08-13 16:34:06",38.834246,-77.738798
1565714052,"2019-08-13 16:34:12",38.835591,-77.740191
1565714057,"2019-08-13 16:34:17",38.836706,-77.74138
1565714063,"2019-08-13 16:34:23",38.837975,-77.742854
1565714068,"2019-08-13 16:34:28",38.839008,-77.74411
1565714073,"2019-08-13 16:34:33",38.840065,-77.745383
1565714079,"2019-08-13 16:34:39",38.8413,-77.74695
1565714084,"2019-08-13 16:34:44",38.842324,-77.748247
1565714089,"2019-08-13 16:34:49",38.843341,-77.749565
1565714094,"2019-08-13 16:34:54",38.844363,-77.750863
1565714100,"2019-08-13 16:35:00",38.845417,-77.752532
1565714105,"2019-08-13 16:35:05",38.846201,-77.754068
1565714110,"2019-08-13 16:35:10",38.846771,-77.755572
1565714115,"2019-08-13 16:35:15",38.847201,-77.757076
1565714120,"2019-08-13 16:35:20",38.84748,-77.758639
1565714126,"2019-08-13 16:35:26",38.847704,-77.760473
1565714131,"2019-08-13 16:35:31",38.847735,-77.762022
1565714137,"2019-08-13 16:35:37",38.847714,-77.763923
1565714142,"2019-08-13 16:35:42",38.847701,-77.765517
1565714148,"2019-08-13 16:35:48",38.847696,-77.7675
1565714154,"2019-08-13 16:35:54",38.84767,-77.769589
1565714160,"2019-08-13 16:36:00",38.847642,-77.771681
1565714166,"2019-08-13 16:36:06",38.847647,-77.773735
1565714172,"2019-08-13 16:36:12",38.847622,-77.775711
1565714178,"2019-08-13 16:36:18",38.847592,-77.777631
1565714183,"2019-08-13 16:36:23",38.847597,-77.779287
1565714189,"2019-08-13 16:36:29",38.847696,-77.781235
1565714194,"2019-08-13 16:36:34",38.847935,-77.78286
1565714200,"2019-08-13 16:36:40",38.848401,-77.784769
1565714205,"2019-08-13 16:36:45",38.848941,-77.786302
1565714211,"2019-08-13 16:36:51",38.849688,-77.788069
1565714217,"2019-08-13 16:36:57",38.850514,-77.789778
1565714222,"2019-08-13 16:37:02",38.851228,-77.791238
1565714228,"2019-08-13 16:37:08",38.852098,-77.793
1565714233,"2019-08-13 16:37:13",38.852818,-77.794497
1565714239,"2019-08-13 16:37:19",38.853691,-77.796369
1565714244,"2019-08-13 16:37:24",38.854325,-77.797972
1565714249,"2019-08-13 16:37:29",38.854902,-77.799603
1565714254,"2019-08-13 16:37:34",38.855451,-77.801271
1565714260,"2019-08-13 16:37:40",38.856054,-77.803339
1565714265,"2019-08-13 16:37:45",38.856445,-77.805096
1565714271,"2019-08-13 16:37:51",38.856824,-77.807256
1565714277,"2019-08-13 16:37:57",38.857134,-77.809433
1565714282,"2019-08-13 16:38:02",38.857311,-77.811267
1565714287,"2019-08-13 16:38:07",38.857435,-77.813144
1565714292,"2019-08-13 16:38:12",38.857573,-77.814991
1565714297,"2019-08-13 16:38:17",38.857706,-77.816877
1565714303,"2019-08-13 16:38:23",38.857858,-77.819155
1565714308,"2019-08-13 16:38:28",38.857981,-77.821026
1565714313,"2019-08-13 16:38:33",38.858107,-77.822927
1565714319,"2019-08-13 16:38:39",38.858272,-77.825179
1565714325,"2019-08-13 16:38:45",38.858419,-77.827428
1565714330,"2019-08-13 16:38:50",38.85854,-77.829306
1565714336,"2019-08-13 16:38:56",38.85869,-77.831545
1565714342,"2019-08-13 16:39:02",38.858765,-77.833809
1565714348,"2019-08-13 16:39:08",38.85883,-77.836089
1565714354,"2019-08-13 16:39:14",38.858796,-77.838358
1565714360,"2019-08-13 16:39:20",38.858693,-77.840597
1565714365,"2019-08-13 16:39:25",38.858603,-77.842477
1565714371,"2019-08-13 16:39:31",38.858502,-77.84472
1565714376,"2019-08-13 16:39:36",38.858426,-77.846588
1565714382,"2019-08-13 16:39:42",38.858307,-77.84885
1565714387,"2019-08-13 16:39:47",38.858182,-77.85074
1565714393,"2019-08-13 16:39:53",38.85807,-77.853016
1565714398,"2019-08-13 16:39:58",38.857967,-77.854897
1565714404,"2019-08-13 16:40:04",38.8579,-77.857124
1565714410,"2019-08-13 16:40:10",38.857826,-77.859387
1565714416,"2019-08-13 16:40:16",38.857985,-77.861627
1565714421,"2019-08-13 16:40:21",38.8583,-77.863444
1565714426,"2019-08-13 16:40:26",38.85869,-77.865272
1565714431,"2019-08-13 16:40:31",38.859183,-77.867062
1565714437,"2019-08-13 16:40:37",38.859769,-77.869194
1565714442,"2019-08-13 16:40:42",38.860262,-77.870981
1565714448,"2019-08-13 16:40:48",38.860873,-77.873129
1565714454,"2019-08-13 16:40:54",38.861568,-77.875219
1565714459,"2019-08-13 16:40:59",38.862269,-77.876915
1565714465,"2019-08-13 16:41:05",38.863189,-77.878832
1565714471,"2019-08-13 16:41:11",38.864237,-77.880639
1565714477,"2019-08-13 16:41:17",38.865243,-77.882553
1565714483,"2019-08-13 16:41:23",38.866298,-77.884339
1565714488,"2019-08-13 16:41:28",38.867187,-77.885879
1565714493,"2019-08-13 16:41:33",38.868023,-77.88739
1565714497,"2019-08-13 16:41:37",38.868718,-77.888587
1565714504,"2019-08-13 16:41:44",38.869939,-77.890694
1565714510,"2019-08-13 16:41:50",38.871007,-77.892504
1565714515,"2019-08-13 16:41:55",38.871873,-77.894036
1565714520,"2019-08-13 16:42:00",38.872769,-77.895568
1565714526,"2019-08-13 16:42:06",38.873731,-77.897374
1565714532,"2019-08-13 16:42:12",38.874834,-77.899249
1565714537,"2019-08-13 16:42:17",38.875705,-77.900778
1565714542,"2019-08-13 16:42:22",38.876593,-77.902322
1565714548,"2019-08-13 16:42:28",38.87778,-77.903973
1565714554,"2019-08-13 16:42:34",38.879271,-77.905113
1565714559,"2019-08-13 16:42:39",38.88071,-77.905602
1565714564,"2019-08-13 16:42:44",38.882194,-77.905765
1565714570,"2019-08-13 16:42:50",38.883954,-77.905928
1565714576,"2019-08-13 16:42:56",38.88571,-77.90616
1565714582,"2019-08-13 16:43:02",38.887437,-77.906716
1565714587,"2019-08-13 16:43:07",38.888811,-77.907444
1565714592,"2019-08-13 16:43:12",38.890095,-77.90834
1565714597,"2019-08-13 16:43:17",38.891389,-77.909211
1565714603,"2019-08-13 16:43:23",38.892959,-77.910263
1565714608,"2019-08-13 16:43:28",38.894226,-77.911231
1565714614,"2019-08-13 16:43:34",38.895479,-77.912827
1565714619,"2019-08-13 16:43:39",38.896346,-77.914349
1565714625,"2019-08-13 16:43:45",38.897297,-77.916239
1565714631,"2019-08-13 16:43:51",38.898334,-77.918084
1565714636,"2019-08-13 16:43:56",38.899102,-77.919586
1565714642,"2019-08-13 16:44:02",38.899911,-77.921391
1565714647,"2019-08-13 16:44:07",38.900485,-77.922976
1565714653,"2019-08-13 16:44:13",38.901102,-77.92492
1565714659,"2019-08-13 16:44:19",38.901607,-77.926864
1565714665,"2019-08-13 16:44:25",38.901988,-77.928873
1565714671,"2019-08-13 16:44:31",38.902288,-77.93099
1565714676,"2019-08-13 16:44:36",38.902377,-77.932811
1565714682,"2019-08-13 16:44:42",38.902389,-77.935055
1565714688,"2019-08-13 16:44:48",38.902368,-77.937253
1565714694,"2019-08-13 16:44:54",38.902529,-77.939458
1565714699,"2019-08-13 16:44:59",38.902859,-77.941134
1565714704,"2019-08-13 16:45:04",38.903331,-77.9427
1565714709,"2019-08-13 16:45:09",38.903834,-77.944287
1565714715,"2019-08-13 16:45:15",38.904439,-77.946253
1565714720,"2019-08-13 16:45:20",38.904958,-77.947874
1565714726,"2019-08-13 16:45:26",38.905577,-77.949853
1565714732,"2019-08-13 16:45:32",38.9062,-77.951863
1565714737,"2019-08-13 16:45:37",38.906717,-77.953504
1565714743,"2019-08-13 16:45:43",38.907361,-77.955471
1565714748,"2019-08-13 16:45:48",38.907886,-77.957196
1565714753,"2019-08-13 16:45:53",38.908424,-77.958896
1565714759,"2019-08-13 16:45:59",38.90878,-77.961036
1565714763,"2019-08-13 16:46:03",38.908756,-77.962885
1565714770,"2019-08-13 16:46:10",38.908394,-77.965047
1565714776,"2019-08-13 16:46:16",38.908124,-77.967216
1565714781,"2019-08-13 16:46:21",38.908291,-77.969073
1565714786,"2019-08-13 16:46:26",38.908684,-77.970843
1565714791,"2019-08-13 16:46:31",38.909133,-77.972538
1565714797,"2019-08-13 16:46:37",38.909565,-77.974647
1565714802,"2019-08-13 16:46:42",38.909732,-77.976472
1565714807,"2019-08-13 16:46:47",38.90977,-77.978286
1565714813,"2019-08-13 16:46:53",38.909589,-77.980296
1565714819,"2019-08-13 16:46:59",38.909223,-77.982129
1565714825,"2019-08-13 16:47:05",38.908793,-77.983913
1565714830,"2019-08-13 16:47:10",38.908434,-77.985359
1565714836,"2019-08-13 16:47:16",38.908035,-77.987184
1565714842,"2019-08-13 16:47:22",38.907807,-77.989102
1565714847,"2019-08-13 16:47:27",38.907691,-77.990776
1565714852,"2019-08-13 16:47:32",38.907592,-77.992496
1565714858,"2019-08-13 16:47:38",38.907523,-77.994647
1565714864,"2019-08-13 16:47:44",38.907415,-77.996776
1565714869,"2019-08-13 16:47:49",38.907343,-77.998549
1565714875,"2019-08-13 16:47:55",38.907238,-78.00067
1565714881,"2019-08-13 16:48:01",38.90716,-78.002785
1565714886,"2019-08-13 16:48:06",38.907058,-78.004563
1565714892,"2019-08-13 16:48:12",38.906938,-78.006664
1565714897,"2019-08-13 16:48:17",38.906882,-78.008415
1565714903,"2019-08-13 16:48:23",38.906807,-78.010552
1565714908,"2019-08-13 16:48:28",38.906734,-78.01234
1565714913,"2019-08-13 16:48:33",38.906698,-78.014075
1565714919,"2019-08-13 16:48:39",38.90681,-78.016194
1565714924,"2019-08-13 16:48:44",38.906879,-78.018036
1565714930,"2019-08-13 16:48:50",38.907137,-78.020111
1565714935,"2019-08-13 16:48:55",38.907388,-78.021833
1565714941,"2019-08-13 16:49:01",38.907695,-78.023858
1565714947,"2019-08-13 16:49:07",38.907991,-78.025864
1565714952,"2019-08-13 16:49:12",38.908234,-78.027532
1565714958,"2019-08-13 16:49:18",38.908526,-78.029518
1565714963,"2019-08-13 16:49:23",38.908783,-78.031191
1565714969,"2019-08-13 16:49:29",38.909089,-78.033198
1565714975,"2019-08-13 16:49:35",38.909387,-78.035211
1565714980,"2019-08-13 16:49:40",38.909637,-78.036879
1565714986,"2019-08-13 16:49:46",38.909912,-78.038881
1565714992,"2019-08-13 16:49:52",38.910154,-78.040861
1565714997,"2019-08-13 16:49:57",38.910286,-78.042502
1565715003,"2019-08-13 16:50:03",38.91039,-78.044465
1565715008,"2019-08-13 16:50:08",38.910417,-78.046094
1565715014,"2019-08-13 16:50:14",38.910459,-78.048096
1565715020,"2019-08-13 16:50:20",38.910491,-78.050119
1565715026,"2019-08-13 16:50:26",38.910509,-78.05213
1565715031,"2019-08-13 16:50:31",38.910565,-78.053783
1565715036,"2019-08-13 16:50:36",38.910582,-78.055467
1565715042,"2019-08-13 16:50:42",38.910619,-78.057502
1565715047,"2019-08-13 16:50:47",38.910636,-78.059159
1565715053,"2019-08-13 16:50:53",38.910763,-78.061024
1565715059,"2019-08-13 16:50:59",38.910901,-78.062897
1565715064,"2019-08-13 16:51:04",38.911042,-78.06447
1565715069,"2019-08-13 16:51:09",38.911191,-78.066056
1565715074,"2019-08-13 16:51:14",38.911349,-78.067698
1565715080,"2019-08-13 16:51:20",38.911548,-78.069761
1565715085,"2019-08-13 16:51:25",38.911709,-78.071534
1565715091,"2019-08-13 16:51:31",38.911879,-78.073696
1565715097,"2019-08-13 16:51:37",38.911864,-78.075854
1565715102,"2019-08-13 16:51:42",38.911726,-78.077632
1565715108,"2019-08-13 16:51:48",38.91145,-78.079789
1565715114,"2019-08-13 16:51:54",38.911204,-78.081974
1565715119,"2019-08-13 16:51:59",38.91125,-78.083808
1565715124,"2019-08-13 16:52:04",38.911561,-78.085606
1565715129,"2019-08-13 16:52:09",38.912138,-78.087289
1565715134,"2019-08-13 16:52:14",38.912894,-78.088895
1565715140,"2019-08-13 16:52:20",38.91382,-78.090797
1565715145,"2019-08-13 16:52:25",38.914477,-78.092453
1565715151,"2019-08-13 16:52:31",38.91501,-78.094695
1565715157,"2019-08-13 16:52:37",38.915368,-78.097011
1565715163,"2019-08-13 16:52:43",38.915723,-78.09929
1565715169,"2019-08-13 16:52:49",38.916123,-78.101582
1565715174,"2019-08-13 16:52:54",38.91643,-78.103459
1565715179,"2019-08-13 16:52:59",38.916743,-78.10538
1565715185,"2019-08-13 16:53:05",38.917113,-78.107702
1565715190,"2019-08-13 16:53:10",38.917413,-78.109614
1565715195,"2019-08-13 16:53:15",38.917707,-78.111555
1565715201,"2019-08-13 16:53:21",38.918076,-78.113827
1565715207,"2019-08-13 16:53:27",38.91846,-78.116132
1565715212,"2019-08-13 16:53:32",38.918757,-78.11803
1565715217,"2019-08-13 16:53:37",38.91906,-78.119903
1565715223,"2019-08-13 16:53:43",38.919491,-78.12221
1565715228,"2019-08-13 16:53:48",38.920183,-78.124019
1565715234,"2019-08-13 16:53:54",38.921238,-78.125922
1565715240,"2019-08-13 16:54:00",38.922634,-78.127464
1565715245,"2019-08-13 16:54:05",38.923954,-78.128484
1565715251,"2019-08-13 16:54:11",38.92568,-78.129255
1565715256,"2019-08-13 16:54:16",38.927219,-78.129507
1565715262,"2019-08-13 16:54:22",38.929071,-78.12939
1565715267,"2019-08-13 16:54:27",38.930571,-78.129235
1565715272,"2019-08-13 16:54:32",38.932099,-78.129033
1565715277,"2019-08-13 16:54:37",38.933637,-78.128876
1565715283,"2019-08-13 16:54:43",38.935452,-78.129083
1565715288,"2019-08-13 16:54:48",38.936886,-78.12962
1565715293,"2019-08-13 16:54:53",38.938253,-78.130443
1565715299,"2019-08-13 16:54:59",38.93975,-78.131779
1565715304,"2019-08-13 16:55:04",38.940817,-78.133179
1565715310,"2019-08-13 16:55:10",38.941832,-78.135135
1565715316,"2019-08-13 16:55:16",38.942582,-78.137292
1565715322,"2019-08-13 16:55:22",38.943332,-78.13942
1565715327,"2019-08-13 16:55:27",38.943937,-78.141181
1565715333,"2019-08-13 16:55:33",38.944715,-78.14331
1565715338,"2019-08-13 16:55:38",38.945353,-78.14511
1565715344,"2019-08-13 16:55:44",38.946075,-78.147319
1565715349,"2019-08-13 16:55:49",38.946596,-78.149222
1565715355,"2019-08-13 16:55:55",38.94712,-78.151478
1565715360,"2019-08-13 16:56:00",38.947506,-78.153421
1565715366,"2019-08-13 16:56:06",38.947965,-78.155752
1565715372,"2019-08-13 16:56:12",38.948431,-78.15809
1565715378,"2019-08-13 16:56:18",38.948837,-78.160413
1565715383,"2019-08-13 16:56:23",38.94921,-78.162398
1565715388,"2019-08-13 16:56:28",38.949547,-78.164405
1565715393,"2019-08-13 16:56:33",38.949933,-78.166386
1565715398,"2019-08-13 16:56:38",38.950272,-78.168375
1565715404,"2019-08-13 16:56:44",38.95075,-78.170794
1565715409,"2019-08-13 16:56:49",38.951146,-78.172825
1565715415,"2019-08-13 16:56:55",38.951605,-78.175237
1565715420,"2019-08-13 16:57:00",38.952023,-78.177256
1565715426,"2019-08-13 16:57:06",38.952751,-78.179565
1565715431,"2019-08-13 16:57:11",38.953549,-78.181346
1565715436,"2019-08-13 16:57:16",38.95453,-78.183007
1565715441,"2019-08-13 16:57:21",38.955642,-78.184604
1565715447,"2019-08-13 16:57:27",38.956975,-78.186566
1565715452,"2019-08-13 16:57:32",38.95808,-78.188191
1565715458,"2019-08-13 16:57:38",38.959386,-78.190149
1565715463,"2019-08-13 16:57:43",38.96045,-78.1918
1565715469,"2019-08-13 16:57:49",38.961725,-78.193733
1565715475,"2019-08-13 16:57:55",38.962973,-78.195674
1565715481,"2019-08-13 16:58:01",38.964216,-78.197626
1565715486,"2019-08-13 16:58:06",38.965264,-78.199257
1565715492,"2019-08-13 16:58:12",38.966595,-78.201165
1565715497,"2019-08-13 16:58:17",38.96762,-78.202735
1565715502,"2019-08-13 16:58:22",38.968599,-78.204285
1565715508,"2019-08-13 16:58:28",38.969806,-78.206151
1565715513,"2019-08-13 16:58:33",38.970747,-78.207751
1565715519,"2019-08-13 16:58:39",38.971781,-78.209693
1565715524,"2019-08-13 16:58:44",38.972682,-78.211307
1565715530,"2019-08-13 16:58:50",38.973704,-78.213248
1565715535,"2019-08-13 16:58:55",38.974582,-78.214908
1565715541,"2019-08-13 16:59:01",38.975631,-78.216857
1565715546,"2019-08-13 16:59:06",38.976498,-78.218514
1565715552,"2019-08-13 16:59:12",38.977525,-78.220489
1565715558,"2019-08-13 16:59:18",38.978584,-78.222464
1565715563,"2019-08-13 16:59:23",38.979458,-78.224089
1565715569,"2019-08-13 16:59:29",38.980505,-78.22608
1565715575,"2019-08-13 16:59:35",38.981569,-78.228092
1565715580,"2019-08-13 16:59:40",38.982447,-78.229686
1565715585,"2019-08-13 16:59:45",38.98333,-78.231321
1565715591,"2019-08-13 16:59:51",38.984371,-78.23329
1565715597,"2019-08-13 16:59:57",38.985414,-78.235247
1565715602,"2019-08-13 17:00:02",38.986283,-78.236906
1565715606,"2019-08-13 17:00:06",38.987135,-78.238547
1565715613,"2019-08-13 17:00:13",38.988215,-78.240505
1565715619,"2019-08-13 17:00:19",38.989266,-78.242495
1565715625,"2019-08-13 17:00:25",38.990309,-78.244476
1565715631,"2019-08-13 17:00:31",38.991364,-78.246452
1565715637,"2019-08-13 17:00:37",38.992411,-78.248429
1565715642,"2019-08-13 17:00:42",38.993282,-78.250074
1565715648,"2019-08-13 17:00:48",38.994193,-78.252108
1565715653,"2019-08-13 17:00:53",38.994787,-78.253921
1565715659,"2019-08-13 17:00:59",38.99534,-78.256203
1565715664,"2019-08-13 17:01:04",38.995653,-78.258132
1565715670,"2019-08-13 17:01:10",38.995997,-78.260479
1565715676,"2019-08-13 17:01:16",38.996411,-78.262872
1565715682,"2019-08-13 17:01:22",38.996898,-78.265197
1565715688,"2019-08-13 17:01:28",38.997404,-78.267482
1565715694,"2019-08-13 17:01:34",38.997952,-78.26978
1565715699,"2019-08-13 17:01:39",38.998402,-78.271614
1565715705,"2019-08-13 17:01:45",38.998879,-78.273568
1565715711,"2019-08-13 17:01:51",38.999312,-78.275247
1565715717,"2019-08-13 17:01:57",38.99971,-78.27687
1565715723,"2019-08-13 17:02:03",39.000057,-78.278398
1565715729,"2019-08-13 17:02:09",39.000454,-78.279947
1565715734,"2019-08-13 17:02:14",39.000774,-78.281221
1565715739,"2019-08-13 17:02:19",39.001108,-78.282596
1565715744,"2019-08-13 17:02:24",39.001446,-78.283962
1565715749,"2019-08-13 17:02:29",39.001943,-78.285285
1565715755,"2019-08-13 17:02:35",39.002704,-78.286821
1565715760,"2019-08-13 17:02:40",39.003485,-78.287977
1565715766,"2019-08-13 17:02:46",39.004531,-78.289311
1565715772,"2019-08-13 17:02:52",39.005603,-78.290639
1565715778,"2019-08-13 17:02:58",39.006701,-78.291983
1565715784,"2019-08-13 17:03:04",39.00778,-78.293328
1565715790,"2019-08-13 17:03:10",39.00885,-78.29468
1565715795,"2019-08-13 17:03:15",39.009518,-78.295952
1565715801,"2019-08-13 17:03:21",39.009894,-78.29756
1565715807,"2019-08-13 17:03:27",39.009846,-78.299192
1565715813,"2019-08-13 17:03:33",39.009397,-78.300811
1565715818,"2019-08-13 17:03:38",39.008742,-78.301979
1565715824,"2019-08-13 17:03:44",39.007839,-78.303349
1565715830,"2019-08-13 17:03:50",39.007038,-78.304862
1565715835,"2019-08-13 17:03:55",39.006477,-78.306243
1565715840,"2019-08-13 17:04:00",39.005949,-78.307716
1565715846,"2019-08-13 17:04:06",39.005457,-78.309534
1565715852,"2019-08-13 17:04:12",39.004978,-78.311424
1565715858,"2019-08-13 17:04:18",39.004494,-78.313393
1565715864,"2019-08-13 17:04:24",39.004142,-78.315483
1565715869,"2019-08-13 17:04:29",39.003971,-78.317272
1565715874,"2019-08-13 17:04:34",39.00396,-78.319076
1565715880,"2019-08-13 17:04:40",39.004065,-78.321196
1565715885,"2019-08-13 17:04:45",39.004279,-78.322846
1565715891,"2019-08-13 17:04:51",39.004655,-78.324682
1565715897,"2019-08-13 17:04:57",39.005142,-78.326359
1565715903,"2019-08-13 17:05:03",39.00571,-78.327926
1565715908,"2019-08-13 17:05:08",39.006206,-78.32921
1565715914,"2019-08-13 17:05:14",39.006805,-78.330733
1565715920,"2019-08-13 17:05:20",39.007364,-78.332222
1565715925,"2019-08-13 17:05:25",39.007846,-78.333542
1565715930,"2019-08-13 17:05:30",39.008389,-78.334895
1565715936,"2019-08-13 17:05:36",39.009063,-78.336455
1565715942,"2019-08-13 17:05:42",39.009677,-78.33803
